	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0295	0.1902090397809072	dairy	0.6059939400605994	0.8367607068722246	100000	False
COG0296	0.5238884874593138	meat	0.22889771102288978	0.5876262155361893	100000	False
COG0297	0.1318039665919944	meat	0.7493025069749303	0.9049755088494637	100000	False
COG0298	1.0817734522656297	meat	0.0064099359006409935	0.26742756325405864	100000	False
COG0299	0.198802236753341	dairy	0.6498535014649853	0.8577260511780779	100000	False
COG0300	0.0143744069319976	dairy	0.9696403035969641	0.9902796073370361	100000	False
COG0301	0.2138681384815692	dairy	0.6177438225617744	0.8427550268787941	100000	False
COG0302	1.086369484618718	meat	0.01089989100108999	0.2734283408270483	100000	False
COG0303	0.2608134028220544	dairy	0.5258147418525815	0.7924342042963717	100000	False
COG0304	1.0172194641630252	dairy	0.006889931100688993	0.2701759189304659	100000	False
COG0305	0.759177110259021	meat	0.1013489865101349	0.4524973229953152	100000	False
COG0306	0.6662917614371591	meat	0.11109888901110988	0.46369698028087103	100000	False
COG0307	0.3230037538598843	dairy	0.4217857821421786	0.7338918084320637	100000	False
COG0308	0.2235464229103542	meat	0.6710232897671023	0.8674514036583981	100000	False
COG0309	0.775551762185182	meat	0.08144918550814492	0.4255108661769659	100000	False
COG0310	0.1680489390258031	dairy	0.6878231217687824	0.8752798145756218	100000	False
COG0311	0.6480110235587596	meat	0.18002819971800282	0.5426164273907315	100000	False
COG0312	0.2786642912604218	meat	0.48338516614833854	0.767835450434081	100000	False
COG0313	0.5247241408140287	meat	0.24269757302426975	0.6013626645760589	100000	False
COG0315	0.4030113074066049	meat	0.2959470405295947	0.6424355524627151	100000	False
COG0316	0.0376614780339089	dairy	0.9282207177928221	0.9744453313229311	100000	False
COG0317	0.0545751170436349	dairy	0.8975310246897531	0.9621533806056352	100000	False
COG0318	0.4764204647755791	dairy	0.24305756942430576	0.6014756598914928	100000	False
COG0319	0.2698139228206225	meat	0.5260847391526084	0.7925704371118326	100000	False
COG0320	0.9569835545049974	dairy	0.01896981030189698	0.29518569131489303	100000	False
COG0321	1.29389143952108	dairy	0.005369946300536995	0.26742756325405864	100000	False
COG0322	1.294078474673205	meat	0.007619923800761992	0.270838855967876	100000	False
COG0323	0.9662823970247366	dairy	0.008789912100878991	0.27193793579305586	100000	False
COG0324	0.0826123094662194	meat	0.8443515564844352	0.9407772479931032	100000	False
COG0325	1.0653633420734416	meat	0.027749722502774972	0.317336477641935	100000	False
COG0326	0.9357005694721964	dairy	0.027239727602723973	0.31541419460040615	100000	False
COG0327	0.8220446156363848	meat	0.07559924400755992	0.4187583490018758	100000	False
COG0328	1.0628429565967337	meat	0.033209667903320965	0.32993037999649155	100000	False
COG0329	0.124731627225317	meat	0.7840221597784022	0.9180142574433479	100000	False
COG0330	0.2914857906260691	meat	0.44021559784402153	0.7449874746235648	100000	False
COG0331	0.0562511576206272	meat	0.8849711502884972	0.9566617736538716	100000	False
COG0332	0.7184210593995802	dairy	0.06010939890601094	0.3904248995605282	100000	False
COG0333	0.0805083653726342	meat	0.8476515234847651	0.9424921356817371	100000	False
COG0334	0.5357981706598458	meat	0.2088379116208838	0.569169036309637	100000	False
COG0335	0.5151680764418404	meat	0.27322726772732275	0.6250170791367771	100000	False
COG0336	0.1651733064423241	dairy	0.7382126178738213	0.9002997426172369	100000	False
COG0337	0.4138406273096287	meat	0.2981470185298147	0.644323788760084	100000	False
COG0338	0.0543086779491415	dairy	0.8880411195888042	0.9577663768730513	100000	False
COG0339	0.7699879628683507	dairy	0.06996930030699693	0.40587760562149316	100000	False
COG0340	0.2166671245559225	meat	0.6289637103628963	0.848028091396439	100000	False
COG0341	0.7336385576465382	dairy	0.12343876561234388	0.4823428526439672	100000	False
COG0342	0.4968077507663619	dairy	0.2021679783202168	0.5616583224153079	100000	False
COG0343	0.3967214298416941	meat	0.37730622693773064	0.7022901282297417	100000	False
COG0344	0.269858204005205	meat	0.4927150728492715	0.7734232638320562	100000	False
COG0345	0.8811666892650329	meat	0.05093949060509395	0.3709501254709556	100000	False
COG0346	0.1512665686318929	meat	0.7128628713712862	0.8862914808808116	100000	False
COG0347	0.6519527805545401	meat	0.16799832001679985	0.5297140660581547	100000	False
COG0348	0.264462430482896	meat	0.5226047739522605	0.7903335802831264	100000	False
COG0349	1.061635449219725	meat	0.01934980650193498	0.29518569131489303	100000	False
COG0350	0.0051414915242849	meat	0.990810091899081	0.9966141478236826	100000	False
COG0351	0.7751790635004313	meat	0.06613933860661393	0.3997698206126526	100000	False
COG0352	0.4102257969710869	meat	0.3929960700392996	0.7136615855412372	100000	False
COG0353	0.2656634906496923	meat	0.5466345336546634	0.8051173745328845	100000	False
